acousticness,artists,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.996,['Giorgos Papasideris'],0.389,175827,0.409,0.808,8,0.173,-9.333,0,Pera Sto Pera Mahala,0,01-01-1930,0.0507,88.788,0.796,1930
0.977,['Ignacio Corsini'],0.66,138347,0.215,5.69E-06,5,0.782,-17.501,1,Siete Lágrimas - Remasterizado,0,21-06-1930,0.0938,107.809,0.561,1930
0.983,"['Gene Sedric', 'Al Casey']",0.564,166893,0.191,0.802,8,0.168,-11.108,1,Wail Of The Scromph,2,1930,0.0319,86.405,0.388,1930
0.962,['Francisco Canaro'],0.766,171000,0.252,0,10,0.337,-8.795,0,Bajo Cuerda - Instrumental (Remasterizado),0,03-12-1930,0.0556,113.661,0.881,1930
0.994,['Kostas Tsanakos'],0.475,30000,0.277,0.000742,11,0.299,-10.802,0,To koritsi sou kira mou,0,01-01-1930,0.0465,93.681,0.968,1930
0.988,"['Francisco Canaro', 'Charlo']",0.631,179493,0.254,0.527,1,0.106,-8.206,1,Mejicana Ven - Remasterizado,0,20-11-1930,0.0604,99.762,0.713,1930
0.905,"['Sy Oliver', 'Attila the Hun', 'Jimmie Lunceford & His Orchestra']",0.8,176120,0.166,0.128,5,0.0883,-14.921,0,Hittin' the Bottle,1,01-01-1930,0.0779,104.06,0.617,1930
0.991,['Patrício Teixeira'],0.534,196043,0.199,0.0902,3,0.11,-15.419,1,Gavião Calçudo,0,20-06-1930,0.0685,100.386,0.578,1930
0.8,['Robert Francis'],0.51,150777,0.27,0.000489,7,0.122,-12.788,1,Look for the Silver Lining,0,1930,0.0956,174.472,0.418,1930
0.904,"['Giorgos Papasideris', 'Klarino Har. Margels']",0.502,192067,0.494,0.933,9,0.0844,-7.685,0,Gia Sou Kaimeni Leventia,0,01-01-1930,0.0388,112.033,0.931,1930
0.995,['ANTONIS NTALGKAS'],0.434,196693,0.306,0.901,10,0.12,-11.895,0,Salam Sala,0,01-01-1930,0.0555,124.672,0.314,1930
0.993,['Kostas Roukounas'],0.361,193653,0.365,0.81,5,0.238,-12.329,1,Neva Rast Manes,0,01-01-1930,0.0506,101.89,0.546,1930
0.985,"['Francisco Canaro', 'Ernesto Fama']",0.676,197507,0.312,0.133,4,0.113,-6.49,1,Las Obreritas Chilenas - Remasterizado,0,05-12-1930,0.109,177.429,0.876,1930
0.992,"['Francisco Canaro', 'Charlo']",0.701,179507,0.266,0.415,3,0.24,-14.107,1,La Traicionera - Remasterizado,0,12-11-1930,0.152,114.907,0.937,1930
0.94,['Jack Payne'],0.569,170867,0.117,0.00874,0,0.151,-22.011,1,Fancy You Falling for Me!,0,1930,0.0383,114.602,0.637,1930
0.994,"['Francisco Canaro', 'Charlo']",0.669,189493,0.458,0.682,11,0.136,-7.391,1,La Comadreja - Remasterizado,0,05-12-1930,0.321,154.61,0.984,1930
0.994,['Hrisoula Stini'],0.493,200760,0.264,5.09E-06,7,0.176,-12.082,1,Kathe Vradaki Stis Ohto,0,01-01-1930,0.0513,79.949,0.695,1930
0.966,['Lord Kitchener'],0.817,179080,0.559,0.0248,8,0.0974,-1.991,1,Muriel and the Bug,1,01-01-1930,0.141,140.984,0.908,1930
0.445,"['Shorty Bralik', 'ParkPlace Swagg']",0.613,206785,0.55,0,4,0.107,-12.05,0,No Lack'n,0,29-05-1930,0.404,116.576,0.352,1930
0.982,"['Manuel Ponce', 'Andrés Segovia']",0.385,165960,0.108,0.845,9,0.141,-28.06,0,Suite in A major: Allemande,2,01-01-1930,0.0499,110.895,0.738,1930
0.993,['Fragiskos Dimitriou'],0.293,223787,0.211,0.865,1,0.112,-11.083,0,Ntoulas,0,01-01-1930,0.0391,89.13,0.56,1930
0.968,['Francisco Canaro'],0.722,177000,0.297,0.343,10,0.224,-6.402,0,El Castigo - Instrumental (Remasterizado),0,16-11-1930,0.0483,111.254,0.925,1930
0.986,"['Giorgos Mpekas', 'Polixeni LItou']",0.548,194880,0.289,0.367,4,0.102,-8.432,0,Vasilikos Tha Gino,0,01-01-1930,0.0411,122.284,0.757,1930
0.989,['Dimitris Filipopoulos'],0.315,201613,0.55,0.027,4,0.326,-6.997,0,Mesanuxta,0,01-01-1930,0.0386,103.721,0.339,1930
0.953,['Carlos Gardel'],0.705,160307,0.199,1.59E-05,8,0.128,-11.973,1,Por seguidora y por fiel,2,18-08-1930,0.148,134.81,0.846,1930
0.979,['Ignacio Corsini'],0.552,135987,0.321,0.747,7,0.118,-19.321,1,Una Milonga de Amor - Remasterizado,0,21-06-1930,0.0574,134.681,0.724,1930
0.974,"['Francisco Canaro', 'Luis Díaz']",0.529,163000,0.326,0,1,0.122,-9.604,0,Rosa Blanca - Remasterizado,0,03-12-1930,0.0771,171.431,0.934,1930
0.915,['Paradosiako Har. Margelis'],0.469,182571,0.569,0.381,8,0.116,-11.84,0,Karakaxa,0,01-01-1930,0.0778,139.069,0.767,1930
0.989,['Ignacio Corsini'],0.742,149640,0.181,0.0123,3,0.162,-18.367,0,Lo Han Visto Con Otra - Remasterizado,0,21-06-1930,0.104,125.773,0.689,1930
0.995,['Raquel Meller'],0.534,155246,0.232,0.000491,4,0.235,-10.537,0,El Peligro de las Rosas,0,01-01-1930,0.081,73.425,0.409,1930
0.995,"['Renos Talmas', 'Panos Visvardis']",0.345,197680,0.395,0.192,9,0.342,-11.025,1,Tosoi Sou Eipan S'agapo,0,01-01-1930,0.0353,126.39,0.653,1930
0.984,"[""Scarlet D'Carpio""]",0.4,142443,0.19,0.9,0,0.182,-12.062,1,Chililin Uth'aja,0,1930,0.0492,81.29,0.402,1930
0.983,"['Dimitris Gkogkos', 'Manolis Xiotis']",0.567,194227,0.547,0.921,7,0.113,-12.907,1,To perasma,0,01-01-1930,0.0433,107.782,0.929,1930
0.991,['Dimitris Filipopoulos'],0.274,202760,0.505,6.11E-05,4,0.29,-8.284,1,Rezenta,0,01-01-1930,0.0348,109.34,0.617,1930
0.965,['Giorgos Papasideris'],0.436,202213,0.452,0.43,8,0.44,-8.72,1,Vohaitissa,0,01-01-1930,0.104,70.808,0.504,1930
0.97,['Lord Kitchener'],0.683,182413,0.578,6.25E-05,0,0.227,-0.934,1,Wife and Mother,0,01-01-1930,0.112,140.157,0.881,1930
0.68,"['Oρχήστρα Β.Reibold', 'Τέτος Δημητριάδης']",0.571,172347,0.543,2.61E-06,7,0.477,-9.035,0,Σόνια,0,01-01-1930,0.0868,101.903,0.734,1930
0.996,['Sotiris Stasinopoulos'],0.361,257280,0.281,0.918,6,0.319,-14.203,1,Anevika Ston Elimpo,0,01-01-1930,0.0577,67.137,0.597,1930
0.987,['Αντώνης Διαμαντίδης'],0.379,190560,0.315,0.00305,2,0.369,-9.775,1,Δέσπω Καλαματιανή,0,01-01-1930,0.0525,97.433,0.551,1930
0.995,['Kostas Nouros'],0.469,181493,0.175,0.972,1,0.105,-16.876,0,Stin Athina,0,01-01-1930,0.0685,78.456,0.318,1930
0.988,['Rita Ampatzi'],0.494,188200,0.247,0.511,1,0.151,-12.34,0,Stis Aretousas ti spilia,0,01-01-1930,0.0441,113.799,0.563,1930
0.995,['Raquel Meller'],0.617,164800,0.166,0.589,2,0.107,-13.419,0,Valencia (La Bien Amada),0,01-01-1930,0.326,129.003,0.616,1930
0.991,"['Danai Stratigopoulou', 'Panos Visvardis']",0.392,182173,0.316,0.00161,2,0.378,-9.65,1,Dio Maura Matia,0,01-01-1930,0.0388,112.605,0.455,1930
0.986,['Γιώργος Κατσαρός'],0.513,174667,0.278,0,2,0.666,-10.1,1,Μου έδωσες την καρδούλα σου,0,01-01-1930,0.0566,111.084,0.631,1930
0.993,"['Giota Lidia', 'Prodromos Tsaousakis']",0.613,204840,0.311,0.15,4,0.134,-11.212,0,Ο μετανάστης,0,01-01-1930,0.0451,119.633,0.961,1930
0.995,['Sofia Iatridou'],0.396,221587,0.535,0.484,0,0.396,-6.069,1,Glukeia Retzina,0,01-01-1930,0.0501,137.832,0.54,1930
0.988,['Roza Eskenazi'],0.475,201173,0.445,0.0191,6,0.366,-11.115,1,To Marikaki,0,01-01-1930,0.042,80.644,0.796,1930
0.981,"['Federico Moreno Torroba', 'Vicente Gomez', 'Guillermo Gomez']",0.533,159896,0.205,0.943,3,0.107,-18.888,0,Fandanguillo,0,01-01-1930,0.0676,114.557,0.712,1930
0.984,"['Francisco Canaro', 'Charlo']",0.852,181987,0.375,0.1,2,0.246,-6.287,1,El Pingo de Pascual - Remasterizado,0,05-12-1930,0.135,117.141,0.891,1930
0.989,"['Francisco Canaro', 'Charlo']",0.439,192000,0.0716,1.44E-05,7,0.122,-19.899,1,Que Bello Es Soñar - Remasterizado,0,12-11-1930,0.0753,77.081,0.23,1930
0.994,['D.roitman'],0.27,255040,0.146,0.000117,3,0.121,-16.569,1,Schochney botey chomer,0,1930,0.0647,74.37,0.255,1930
0.747,"['Sinclair Lewis', 'Frank Arnold']",0.632,320145,0.197,0,4,0.186,-16.435,0,"Das ist bei uns nicht möglich, Kapitel 137",0,1935,0.962,165.754,0.37,1935
0.923,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.499,149000,0.0405,0.00121,5,0.578,-16.296,1,"Haydn: String Quartet No. 5 in F Major, Op. 3 No. 5, Hob. III, 17: III. Menuetto (Attrib. Hoffstetter)",0,1935,0.0457,137.713,0.839,1935
0.565,"['Sinclair Lewis', 'Frank Arnold']",0.722,273072,0.252,0,5,0.169,-14.629,0,"Das ist bei uns nicht möglich, Kapitel 5",0,1935,0.938,126.048,0.456,1935
0.701,"['Sinclair Lewis', 'Frank Arnold']",0.709,220488,0.169,0,4,0.352,-20.818,1,"Das ist bei uns nicht möglich, Kapitel 31",0,1935,0.95,128.769,0.449,1935
0.492,['Эрнест Хемингуэй'],0.626,109512,0.225,0,7,0.164,-16.619,1,Часть 58.3 & Часть 59.1 - Зеленые холмы Африки,0,1935,0.949,174.223,0.534,1935
0.979,['Nikos Karakostas'],0.595,192613,0.587,0.908,0,0.274,-5.927,1,Agginara,0,01-01-1935,0.0405,108.834,0.949,1935
0.952,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.383,268947,0.0859,0.00759,0,0.0963,-17.174,0,"Haydn: String Quartet No. 62 in C Major, Op. 76 No. 3, Hob. III, 77, ""Emperor"": IV. Finale (Presto)",0,1935,0.0402,87.764,0.399,1935
0.991,"['Margarita Cueto', 'Jorge Añez']",0.751,210991,0.134,0.00737,5,0.13,-13.177,1,Los Promeseritos,0,01-01-1935,0.446,81.293,0.459,1935
0.974,['Cristian Vasile'],0.34,180088,0.515,5.39E-05,2,0.548,-9.463,0,"Cărărue, du-mă iar",0,01-01-1935,0.0539,137.841,0.45,1935
0.965,['Viorel Demetriad'],0.609,156970,0.356,0.427,10,0.217,-13.484,1,Nu te am decât pe tine,0,01-01-1935,0.0637,81.878,0.825,1935
0.712,"['Sinclair Lewis', 'Frank Arnold']",0.67,326832,0.15,1.02E-06,5,0.123,-19.516,0,"Das ist bei uns nicht möglich, Kapitel 193",0,1935,0.958,147.377,0.474,1935
0.973,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.546,192667,0.058,0.625,7,0.288,-16.558,1,"Haydn: String Quartet No. 59 in G Minor, Op. 74 No. 3, Hob. III, 74, ""The Horseman"": III. Menuetto (Allegretto)",0,1935,0.0476,149.401,0.69,1935
0.909,"['Ruggero Leoncavallo', 'Karl Böhm', 'Staatskapelle Dresden']",0.211,213800,0.178,0.917,4,0.0861,-16.841,1,"Leoncavallo: Pagliacci, Act 1: Intermezzo",0,1935,0.0415,74.311,0.0359,1935
0.971,['Petre Alexandru'],0.357,157962,0.432,3.35E-06,8,0.265,-10.943,1,Laie chiorul,0,01-01-1935,0.13,64.378,0.62,1935
0.918,"['Johannes Brahms', 'Karl Böhm', 'Staatskapelle Dresden']",0.21,754480,0.174,0.903,4,0.351,-12.639,0,"Brahms: Symphony No. 4 in E Minor, Op. 98: I. Allegro non troppo",0,1935,0.0347,80.95,0.118,1935
0.333,['Эрнест Хемингуэй'],0.714,118585,0.178,0,7,0.27,-15.534,1,Часть 2.3 & Часть 3.1 - Зеленые холмы Африки,0,1935,0.892,130.663,0.552,1935
0.993,"['Samuel Barber', 'Marilyn Horne']",0.235,155867,0.156,0.00601,4,0.0702,-19.433,0,"4 Songs, Op.13: 3. Sure on this Shining Night",0,1935,0.0553,84.884,0.0394,1935
0.779,"['Anton Bruckner', 'Karl Böhm', 'Staatskapelle Dresden']",0.158,1170280,0.119,0.749,5,0.118,-15.162,0,Bruckner: Symphony No. 5 in B-Flat Major: I. Introduction - Adagio - Allegro,0,1935,0.0347,56.985,0.0884,1935
0.952,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.404,276160,0.167,0.066,0,0.235,-17.837,1,"Haydn: String Quartet No. 57 in C Major, Op. 74 No. 1, Hob. III, 72: I. Allegro moderato",0,1935,0.0402,139.599,0.394,1935
0.965,['Cristian Vasile'],0.597,170606,0.315,5.33E-05,0,0.291,-12.014,1,Bianca,0,01-01-1935,0.061,109.395,0.617,1935
0.99,['Stratos Pagioumtzis'],0.516,195467,0.447,0.164,2,0.213,-11.354,1,I Meraklides,0,04-01-1935,0.0323,90.211,0.675,1935
0.982,['Marcelle Bordas'],0.637,169973,0.211,0,10,0.0927,-14.646,1,La Femme À Barbe,0,1935,0.134,115.78,0.644,1935
0.25,['Эрнест Хемингуэй'],0.711,97046,0.121,0,11,0.171,-19.258,0,Часть 26.4 & Часть 27.1 - Зеленые холмы Африки,0,1935,0.923,128.659,0.688,1935
0.747,"['Sinclair Lewis', 'Frank Arnold']",0.716,212729,0.195,0,1,0.464,-21.61,0,"Das ist bei uns nicht möglich, Kapitel 82",0,1935,0.953,110.987,0.534,1935
0.192,['Эрнест Хемингуэй'],0.745,170124,0.0924,0,11,0.187,-20.099,0,Часть 97.3 - Зеленые холмы Африки,0,1935,0.883,109.016,0.741,1935
0.353,['Эрнест Хемингуэй'],0.665,113103,0.113,0,11,0.147,-17.155,0,Часть 72.4 & Часть 73.1 - Зеленые холмы Африки,0,1935,0.896,81.736,0.746,1935
0.743,"['Sinclair Lewis', 'Frank Arnold']",0.716,268344,0.216,1.80E-05,2,0.393,-21.318,1,"Das ist bei uns nicht möglich, Kapitel 192",0,1935,0.935,126.073,0.513,1935
0.995,"['Kakkia Mendri', 'Lidia Likiardopoulou', '2014 ATHINAIKI DISCOGRAFIKI']",0.501,189453,0.341,0.0117,2,0.418,-11.514,1,An xanagirizes,0,01-01-1935,0.0814,109.956,0.621,1935
0.267,['Эрнест Хемингуэй'],0.71,103500,0.135,0,7,0.221,-17.587,1,Часть 79.2 - Зеленые холмы Африки,0,1935,0.932,83.975,0.71,1935
0.952,"['Samuel Barber', 'Leontyne Price', 'Thomas Schippers', 'New Philharmonia Orchestra']",0.232,559453,0.188,0.000669,5,0.0964,-13.759,0,"Antony and Cleopatra, Op. 40: Give Me My Robe",0,1935,0.0387,105.337,0.0379,1935
0.491,['Эрнест Хемингуэй'],0.729,101745,0.136,0,11,0.118,-16.814,0,Часть 8.4 & Часть 9.1 - Зеленые холмы Африки,0,1935,0.936,83.848,0.51,1935
0.21,['Эрнест Хемингуэй'],0.628,113100,0.108,0,6,0.214,-15.938,1,Часть 40.3 - Зеленые холмы Африки,0,1935,0.932,176.004,0.806,1935
0.282,['Эрнест Хемингуэй'],0.686,108000,0.176,0,11,0.136,-16.794,0,Часть 47.2 - Зеленые холмы Африки,0,1935,0.939,88.323,0.807,1935
0.958,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.569,208600,0.058,0.000935,3,0.165,-17.211,1,"Haydn: String Quartet No. 52 in E-Flat Major, Op. 64 No. 6, Hob. III, 64: III. Menuetto (Allegretto)",0,1935,0.0452,138.41,0.655,1935
0.948,"['Samuel Barber', 'Leonard Slatkin', 'St. Louis Symphony']",0.185,294213,0.151,0.906,4,0.106,-16.431,0,"Symphony No. 1, Op. 9: IV. Con moto (Passacaglia)",0,1935,0.0389,114.663,0.0398,1935
0.926,"['Francisco Canaro', 'Roberto Maida']",0.575,162507,0.422,1.19E-05,2,0.21,-4.853,1,Parece Mentira - Remasterizado,0,10-01-1935,0.0516,119.899,0.743,1935
0.924,"['Max Reger', 'Karl Böhm', 'Staatskapelle Dresden']",0.215,129480,0.128,0.861,9,0.378,-18.602,1,"Reger: Variations and Fugue on a Theme of Mozart, Op. 132: II. Var. I (L'istesso tempo, quasi un poco piu lento)",0,1935,0.0378,110.383,0.267,1935
0.319,['Эрнест Хемингуэй'],0.688,112200,0.154,0,0,0.349,-15.634,1,Часть 3.2 - Зеленые холмы Африки,0,1935,0.945,88.625,0.536,1935
0.976,['Jean Moscopol'],0.436,218723,0.216,3.43E-06,0,0.111,-15.916,1,C-un buchetel de trandafiri,0,01-01-1935,0.0556,99.302,0.338,1935
0.591,"['Sinclair Lewis', 'Frank Arnold']",0.707,308024,0.234,0,1,0.42,-17.933,0,"Das ist bei uns nicht möglich, Kapitel 166",0,1935,0.952,129.551,0.396,1935
0.514,['Эрнест Хемингуэй'],0.718,98200,0.132,0,7,0.195,-17.659,1,Часть 79.3 - Зеленые холмы Африки,0,1935,0.935,127.557,0.541,1935
0.0124,['Jeff Stetson'],0.5,317413,0.676,0.786,11,0.13,-9.881,0,Nowhere Street,0,1935,0.0425,93.408,0.725,1935
0.962,"['Jean Sibelius', 'Jascha Heifetz', 'Sir Thomas Beecham', 'London Philharmonic Orchestra']",0.147,408360,0.16,0.756,10,0.186,-19.085,1,Violin Concerto in D minor Op. 47: II. Adagio di molto,0,1935,0.0417,91.591,0.0396,1935
0.378,['Avelino Muñoz'],0.61,162773,0.402,0.853,7,0.0866,-16.23,1,Boleros Panameños,0,01-01-1935,0.0474,128.742,0.34,1935
0.984,"['Eugen Mirea', 'V. Citov', 'Manole Stroici']",0.558,179827,0.228,2.55E-05,5,0.105,-12.721,1,De închiriat,0,01-01-1935,0.0341,95.884,0.47,1935
0.975,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.352,332013,0.061,0.568,3,0.245,-18.683,1,"Haydn: String Quartet No. 25 in C Major, Op. 20 No. 2, Hob. III, 32: II. Adagio",0,1935,0.0481,84.903,0.318,1935
0.43,['Эрнест Хемингуэй'],0.644,96400,0.18,0,6,0.211,-16.635,0,Часть 74.3 - Зеленые холмы Африки,0,1935,0.959,164.912,0.649,1935
0.311,['Эрнест Хемингуэй'],0.727,100854,0.203,0,11,0.357,-15.634,0,Часть 68.4 & Часть 69.1 - Зеленые холмы Африки,0,1935,0.941,61.563,0.783,1935
0.635,"['Sinclair Lewis', 'Frank Arnold']",0.717,320719,0.167,0,11,0.0995,-19.801,0,"Das ist bei uns nicht möglich, Kapitel 23",0,1935,0.951,121.438,0.589,1935
0.401,['Эрнест Хемингуэй'],0.679,106500,0.177,0,7,0.166,-14.871,1,Часть 70.2 - Зеленые холмы Африки,0,1935,0.942,148.042,0.803,1935
0.993,['Stratos Pagioumtzis'],0.662,212000,0.2,0.0529,5,0.116,-13.33,0,O Kosmos Plouti Lahtari,0,04-01-1935,0.0825,121.308,0.799,1935
0.918,"['Francisco Canaro', 'Roberto Maida']",0.614,196413,0.474,0.0443,8,0.0781,-4.011,1,Tu y Yo - Remasterizado,0,10-01-1935,0.0369,138.328,0.818,1935
0.885,"['Francisco Canaro', 'Roberto Maida']",0.664,184707,0.656,0.0034,5,0.0379,-4.43,1,Las Chicas del Dia - Remasterizado,0,10-01-1935,0.136,167.885,0.952,1935
0.983,['K.C.Dey'],0.519,210840,0.256,6.65E-05,7,0.103,-11.74,1,"Mathur Sakhi Hari Ki Mathurapur Gelo, Pt. 1",0,01-12-1935,0.118,130.9,0.295,1935
0.856,"['Sinclair Lewis', 'Frank Arnold']",0.679,229918,0.208,2.93E-06,2,0.176,-18.738,1,"Das ist bei uns nicht möglich, Kapitel 147",0,1935,0.958,93.552,0.397,1935
0.784,"['n/a', 'Nitsch, Johanens', 'In Motion']",0.622,320800,0.484,0.767,9,0.0703,-9.426,1,Back home,0,1935,0.0271,107.924,0.371,1935
0.643,['Carmen Miranda'],0.551,171720,0.343,0.00485,0,0.081,-17.897,0,Esqueci De Sorrir,0,1935,0.108,111.656,0.731,1935
0.723,['Jeff Stetson'],0.523,245160,0.31,0.0197,4,0.115,-10.652,0,With You In Mind,0,1935,0.0302,133.914,0.289,1935
0.894,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.526,171147,0.287,0.315,3,0.468,-16.41,1,"Haydn: String Quartet No. 30 in E-Flat Major, Op. 33 No. 2, Hob. III, 38, ""The Joke"": IV. Finale (Presto)",0,1935,0.0789,91.308,0.59,1935
0.993,"['Stratos Pagioumtzis', 'Stellakis Perpiniadis']",0.725,188000,0.439,0.311,4,0.342,-11.59,1,Thelo Na S Antamoso,0,04-01-1935,0.0456,104.608,0.909,1935
0.671,"['Sinclair Lewis', 'Frank Arnold']",0.697,210404,0.216,6.36E-05,11,0.129,-19.262,1,"Das ist bei uns nicht möglich, Kapitel 178",0,1935,0.933,105.389,0.537,1935
0.932,['Nikos Karakostas'],0.555,195147,0.627,0.925,7,0.326,-7.196,1,Gia mia Lidorikiotissa,0,01-01-1935,0.0354,111.17,0.86,1935
0.903,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.548,199600,0.287,0.00751,3,0.123,-15.034,1,"Haydn: String Quartet No. 52 in E-Flat Major, Op. 64 No. 6, Hob. III, 64: IV. Finale (Presto)",0,1935,0.0695,151.723,0.733,1935
0.705,"['Sinclair Lewis', 'Frank Arnold']",0.654,297679,0.219,1.12E-06,0,0.147,-17.349,1,"Das ist bei uns nicht möglich, Kapitel 140",0,1935,0.956,92.485,0.355,1935
0.531,['Avelino Muñoz'],0.726,156667,0.435,0.861,2,0.0783,-15.112,0,Estampa Panameña,0,01-01-1935,0.0713,94.845,0.789,1935
0.909,"['Samuel Barber', 'Leonard Slatkin', 'St. Louis Symphony']",0.335,257960,0.173,0.928,0,0.124,-23.249,1,"Symphony No. 1, Op. 9: II. Allegro molto",0,1935,0.0464,107.721,0.209,1935
0.907,"['N. Vlădoianu', 'N. Constantinescu', 'Ion Vasilescu', 'Mia Braia', 'Petre Alexandru']",0.336,138867,0.332,0,2,0.308,-12.923,1,Să nu ne pierdem vremea supărați,0,01-01-1935,0.0329,88.247,0.432,1935
0.733,"['Sinclair Lewis', 'Frank Arnold']",0.623,296739,0.205,1.07E-06,7,0.152,-19.382,1,"Das ist bei uns nicht möglich, Kapitel 149",0,1935,0.964,78.988,0.522,1935
0.939,"['Richard Wagner', 'Karl Böhm', 'Arno Schellenberg', 'Eugen Füchs', 'Hanns Lange', 'Hans Hermann Nissen', 'Helene Jung', 'Hermann Greiner', 'Klaus Hermanns', 'Ludwig Eybisch', 'Margarete Teschemacher', 'Martin Kremer', 'Robert Büssel', 'Rudolf Dittrich', 'Rudolf Schmalnauer', 'Serge Smirnoff', 'Sven Nilsson', 'Torsten Ralf', 'Staatskapelle Dresden']",0.127,215400,0.258,0.75,7,0.369,-14.69,1,"Wagner: Die Meistersinger von Nürnberg, WWV 96, Act 3: ""Silentium! Silentium!"" (Apprentices, All)",0,1935,0.0326,71.253,0.17,1935
0.306,['Эрнест Хемингуэй'],0.671,120281,0.114,0,7,0.379,-18.045,1,Часть 75.4 & Часть 76.1 - Зеленые холмы Африки,0,1935,0.923,150.917,0.83,1935
0.447,['Эрнест Хемингуэй'],0.68,115390,0.203,0,11,0.126,-14.22,0,Часть 55.4 & Часть 56.1 - Зеленые холмы Африки,0,1935,0.918,85.072,0.684,1935
0.993,['Cristian Vasile'],0.403,197016,0.316,0.0255,7,0.448,-14.457,0,De ce mi-ai spus că mă iubești?,0,01-01-1935,0.0472,116.625,0.285,1935
0.661,['Эрнест Хемингуэй'],0.621,101800,0.162,0,2,0.432,-15.19,1,Часть 64.2 - Зеленые холмы Африки,0,1935,0.944,180.009,0.619,1935
0.995,['Πέτρος Κυριακός'],0.549,89490,0.256,0.00891,5,0.295,-12.094,1,Ο παντουφλάς,0,01-01-1935,0.147,115.451,0.381,1935
0.385,['Carl Verheyen'],0.268,121360,0.493,0.735,7,0.452,-8.307,1,Hubcap With Strings,2,1935,0.0354,176.673,0.551,1935
0.987,['Nandalal Puri'],0.464,176813,0.148,0.47,11,0.0981,-16.274,0,Gabir Rate Jagi Khungi Tomare,0,01-12-1935,0.0406,70.495,0.324,1935
0.968,"['Franz Joseph Haydn', 'Pro Arte Quartet']",0.481,223747,0.121,0.522,3,0.339,-16.163,1,"Haydn: String Quartet No. 59 in G Minor, Op. 74 No. 3, Hob. III, 74, ""The Horseman"": I. Allegro",0,1935,0.046,83.721,0.465,1935
0.996,['Carlota Jaramillo'],0.5,173923,0.126,0.59,6,0.242,-16.808,0,Imploración De Amor,2,01-01-1935,0.109,191.862,0.456,1935
0.922,['Elyane Célis'],0.426,193827,0.223,0.614,3,0.259,-15.16,1,Piroulirouli,0,1935,0.0485,121.284,0.353,1935
0.753,"['Sinclair Lewis', 'Frank Arnold']",0.716,273046,0.202,0,9,0.117,-18.206,1,"Das ist bei uns nicht möglich, Kapitel 43",0,1935,0.953,126.421,0.545,1935
0.995,['Carlota Jaramillo'],0.577,184869,0.195,0.843,1,0.197,-14.354,0,Me Has Robado El Corazón,3,01-01-1935,0.102,211.089,0.637,1935
0.904,['Carl Verheyen'],0.433,62213,0.459,0.786,7,0.108,-8.41,1,Big Sur,2,1935,0.0418,154.805,0.726,1935
0.511,"['Theodor Berger', 'Karl Böhm', 'Staatskapelle Dresden']",0.402,232720,0.44,0.888,5,0.538,-12.313,1,"Berger: Rondino giocoso, Op. 4",0,1935,0.0357,115.983,0.657,1935
0.962,['Carmen Miranda'],0.567,161133,0.393,0,5,0.0844,-13.591,0,Fogueira Do Meu Coração,0,1935,0.128,79.049,0.897,1935
0.733,"['Sinclair Lewis', 'Frank Arnold']",0.664,346737,0.19,0,6,0.194,-21.317,0,"Das ist bei uns nicht möglich, Kapitel 88",0,1935,0.958,93.143,0.512,1935
0.947,"['Wolfgang Amadeus Mozart', 'Karl Böhm', 'Staatskapelle Dresden']",0.25,581013,0.181,0.0776,4,0.274,-17.617,1,"Mozart: Violin Concerto No. 5 in A Major, K. 219 ""Turkish"": II. Adagio",0,1935,0.0436,132.546,0.141,1935
0.526,['Эрнест Хемингуэй'],0.719,102183,0.158,0,11,0.113,-16.966,0,Часть 54.4 & Часть 55.1 - Зеленые холмы Африки,0,1935,0.893,110.161,0.849,1935
0.312,['Эрнест Хемингуэй'],0.786,97600,0.111,0,7,0.274,-17.775,1,Часть 4.3 - Зеленые холмы Африки,0,1935,0.903,103.285,0.692,1935
0.674,"['Sinclair Lewis', 'Frank Arnold']",0.717,329601,0.247,0,5,0.476,-15.863,0,"Das ist bei uns nicht möglich, Kapitel 60",0,1935,0.954,128.767,0.489,1935
0.968,['Lead Belly'],0.589,281078,0.383,0.042,8,0.165,-10.225,1,Matchbox Blues (141-B),0,1935,0.34,82.538,0.719,1935
0.987,"['Samuel Barber', 'Leontyne Price']",0.278,46173,0.529,0.000257,1,0.673,-21.451,1,"Hermit Songs, Op. 29: Promiscuity",0,1935,0.589,203.133,0.838,1935
0.981,['Lead Belly'],0.602,182282,0.488,0.00308,8,0.167,-10.391,1,Death Letter Blues - Part 2 (Take 1),0,1935,0.0472,151.152,0.621,1935
0.988,['Marianne Oswald'],0.626,196840,0.052,4.64E-06,6,0.107,-19.774,0,Jeu De Massacre,0,1935,0.087,85.683,0.354,1935
0.416,['Эрнест Хемингуэй'],0.72,110724,0.169,0,11,0.114,-16.962,0,Часть 51.4 & Часть 52.1 - Зеленые холмы Африки,0,1935,0.911,126.277,0.758,1935
